theta_arcsec,intensity,enclosed_fraction
0.275,0.08289705981919028,0.2805782882787434
0.28,0.08168497415318282,0.2888531007729188
0.28500000000000003,0.08047142071595947,0.29715277953522395
0.29,0.07925711275912257,0.3054728762159368
0.295,0.07804275030450687,0.3138089772047608
0.3,0.0768290195336237,0.3221567034571026
0.305,0.0756165922566991,0.3305117521801103
0.31,0.07440612536376914,0.3388698978041673
0.315,0.07319826035968466,0.3472270246018347
0.32,0.07199362291038866,0.3555790681475913
0.325,0.07079282239891688,0.3639221180278038
0.33,0.06959645159154264,0.3722522147984033
0.335,0.06840508626357507,0.3805656673242544
0.34,0.06721928489738567,0.3888587835455052
0.34500000000000003,0.06603958840807905,0.3971279629373124
0.35000000000000003,0.06486651990370773,0.40536970983052706
0.355,0.06370058446590719,0.413580646664966
0.36,0.06254226903205935,0.4217575270750937
0.365,0.06139204217617511,0.4298972487090152
0.37,0.06025035405507569,0.4379964093460075
0.375,0.05911763631217531,0.44605240618795433
0.38,0.05799430206800885,0.4540621673672259
0.385,0.05688074583667346,0.46202312634011894
0.39,0.05577734365271067,0.4699322559560042
0.395,0.054684452981637544,0.4777874294870266
0.4,0.053602412911072476,0.48558612686991026
0.405,0.0525315441443679,0.49332583555032794
0.41000000000000003,0.051472149247462524,0.5010042857952468
0.41500000000000004,0.05042451269878443,0.5086195362332402
0.42,0.04938890105461032,0.5161695718932441
0.425,0.0483655632621143,0.5236524390049481
0.43,0.047354730761962095,0.5310660347615729
0.435,0.04635661772030129,0.5384089637684327
0.44,0.04537142141392315,0.5456797499523152
0.445,0.04439932234827143,0.5528770268799301
0.45,0.04344048468491721,0.5599983116558882
0.455,0.04249505642239745,0.56704361679065
0.46,0.041563169853088305,0.5740108643297157
0.465,0.0406449417612792,0.5808994940025127
0.47000000000000003,0.03974047393573903,0.5877078518689204
0.47500000000000003,0.03884985332723151,0.5944360115343559
0.48,0.03797315258856208,0.6010816476337707
0.485,0.03711043039555719,0.6076451078901924
0.49,0.03626173190616453,0.6141257289495894
0.495,0.03542708896711481,0.620522705730588
0.5,0.03460652074747597,0.6268348081756308
0.505,0.03380003395329093,0.6330623690488856
0.51,0.03300762341785494,0.6392049671596449
0.515,0.03222927233800587,0.6452622766687443
0.52,0.031464952874717705,0.6512340663498318
0.525,0.03071462639079967,0.6571201985676816
0.53,0.0299782440069634,0.6629206279655029
0.535,0.029255747056695588,0.6686353999046502
0.54,0.028547067279675778,0.6742646166981802
0.545,0.027852127516064844,0.679807439127707
0.55,0.027170841870599777,0.6852650179383075
0.555,0.026503116404293325,0.6906377362021714
0.56,0.025848849319610272,0.6959260568429276
0.5650000000000001,0.025207931382279825,0.7011286766469899
0.5700000000000001,0.024580246432300962,0.7062475941067147
0.5750000000000001,0.0239656718120449,0.7112834395887512
0.58,0.023364078499756132,0.7162347208791999
0.585,0.02277533174740132,0.7211044806103282
0.59,0.022199291461811068,0.7258909973599329
0.595,0.0216358123068414,0.7305969442122
0.6,0.02108474433159366,0.7352209193719134
0.605,0.0205459333266545,0.7397659596805715
0.61,0.020019220895270747,0.7442298506528844
0.615,0.01950444506534231,0.7486159042222031
0.62,0.019001440617157944,0.7529239482190929
0.625,0.018510039096275185,0.7571539644464941
0.63,0.018030069552947264,0.7613082023792763
0.635,0.01756135847333572,0.7653873417947802
0.64,0.01710373038910042,0.7693903970843032
0.645,0.01665700779587388,0.7733200034577644
0.65,0.016221011727819624,0.7771769477631411
0.655,0.01579556201380897,0.7809620463687634
0.66,0.015380477208668463,0.7846761435516707
0.665,0.014975575286269532,0.7883194801414953
0.67,0.014580673488613603,0.7918935127272354
0.675,0.014195588876804152,0.795399391996897
0.68,0.013820138142823186,0.7988380555614583
0.685,0.013454138282910671,0.8022104600457348
0.6900000000000001,0.013097406393883003,0.8055175794041
0.6950000000000001,0.012749760195358228,0.8087604031851827
0.7000000000000001,0.012411017796844698,0.8119399348366988
0.705,0.01208099833973132,0.8150571899754245
0.71,0.01175952175443729,0.8181131947420837
0.715,0.011446409175713811,0.8211089841031373
0.72,0.011141483028746476,0.8240452079539597
0.725,0.01084456689441917,0.8269227238777922
0.73,0.010555486112706881,0.82974303643997
0.735,0.01027406746367658,0.8325072048216469
0.74,0.010000139636812492,0.835216289369751
0.745,0.009733532901744392,0.8378713501232272
0.75,0.009474079659361437,0.8404722290370235
0.755,0.009221614293188981,0.8430206911946582
0.76,0.008975973161746984,0.8455181934911812
0.765,0.00873699497101579,0.8479657868859584
0.77,0.008504520399204414,0.8503625309200138
0.775,0.008278392623983622,0.852711283918644
0.78,0.008058457135519791,0.8550131566215777
0.785,0.007844561697932474,0.8572670780934888
0.79,0.007636556617261332,0.8594758173992207
0.795,0.007434294710642824,0.8616401053667031
0.8,0.007237631058360196,0.8637594023227587
0.805,0.007046423495830304,0.8658367128815249
0.81,0.006860532371927218,0.8678707583738362
0.8150000000000001,0.0066798204797381446,0.8698641600761122
0.8200000000000001,0.006504153306785585,0.8718166532785421
0.8250000000000001,0.006333398970085894,0.8737296974000119
0.8300000000000001,0.006167427935027695,0.8756037554259307
0.835,0.006006113496598992,0.8774399221949362
0.84,0.005849331503804493,0.8792386154005836
0.845,0.005696960268161427,0.8810013051357216
0.85,0.005548880796020107,0.8827276494649591
0.855,0.005404976701014107,0.8844201746707545
0.86,0.005265133903916856,0.8860771247684348
0.865,0.005129241095805035,0.8877016092006498
0.87,0.00499718944548729,0.8892931463207155
0.875,0.004868872494258505,0.890852443511071
0.88,0.00474418636907766,0.8923811876981118
0.885,0.004623029682105401,0.8938785383350938
0.89,0.004505303228275652,0.8953461517387403
0.895,0.0043909104167782235,0.8967850587688044
0.9,0.00427975694175193,0.8981947144320489
0.905,0.004171750864101227,0.8995763829078773
0.91,0.0040668024165303575,0.9009311196891856
0.915,0.003964824209471296,0.9022592442121967
0.92,0.003865731039655365,0.9035604599544658
0.925,0.00376943997600962,0.9048364421607036
0.93,0.0036758699920547565,0.9060877109910883
0.935,0.0035849424196981103,0.9073147793093649
0.9400000000000001,0.003496580629832973,0.9085172376379799
0.9450000000000001,0.003410709915475572,0.9096964991995152
0.9500000000000001,0.003327257685114325,0.9108531291832704
0.9550000000000001,0.0032461532731456796,0.9119876080580477
0.96,0.0031673280174950844,0.9131004086568001
0.965,0.003090714904937453,0.9141918035311108
0.97,0.003016248996768183,0.9152620240366973
0.975,0.00294386708694799,0.9163120015174269
0.98,0.0028735077364929894,0.9173421756619451
0.985,0.002805111276332274,0.918352978433375
0.99,0.002738619602326004,0.9193448340454496
0.995,0.002673976382980784,0.920318158997221
1,0.002611126859494923,0.9212733620857472
1.0050000000000001,0.0025500179295562405,0.9222108444471624
1.01,0.002490597783651128,0.9231309995411907
1.0150000000000001,0.0024328163498744527,0.9240342132114101
1.02,0.002376624941418383,0.924920863740576
1.025,0.002321976297151508,0.9257913218889167
1.03,0.0022688245875153,0.9266459509591147
1.035,0.0022171252124193997,0.927485106825097
1.04,0.002166835013349881,0.9283091380167474
1.045,0.0021179120765368454,0.9291183857889221
1.05,0.00207031581946979,0.9299131841973779
1.055,0.0020240066386092628,0.9306938601767072
1.06,0.001978946347492358,0.9314607335730221
1.065,0.0019350978367355576,0.9322141172870381
1.07,0.001892425117488195,0.9329543173402786
1.075,0.0018508933306610553,0.933681632967267
1.08,0.0018104685573655192,0.9343963567117316
1.085,0.0017711180242421722,0.9350987744958459
1.09,0.0017328099205401488,0.9357891657453153
1.095,0.0016955134071104045,0.9364678034814662
1.1,0.0016591985884859108,0.9371349544225968
1.105,0.0016238365687005348,0.9377908791059356
1.11,0.0015893990944787979,0.938435595642748
1.115,0.0015558590192338063,0.9390693941760518
1.12,0.0015231899554508904,0.9396926989235317
1.125,0.001491366328991095,0.9403057477327578
1.1300000000000001,0.0014603633953564992,0.9409087727445993
1.135,0.0014301570556969174,0.9415020004894802
1.1400000000000001,0.0014007240712417045,0.9420855101696105
1.145,0.0013720418851664053,0.9426592630540349
1.1500000000000001,0.001344088638884072,0.9432238591695397
1.155,0.00131684315077133,0.9437795045751661
1.16,0.001290284976776315,0.9443264002472661
1.165,0.001264394067729748,0.9448645268232555
1.17,0.0012391512279692322,0.9453938997162207
1.175,0.0012145377821588066,0.9459150940756136
1.18,0.0011905356338511154,0.9464282922241555
1.185,0.0011671272474731052,0.9469335648161562
1.19,0.0011442956710609458,0.9474306458638337
1.195,0.0011220243597019812,0.9479202514320658
1.2,0.0011002973955415189,0.9484025466370174
1.205,0.00107909931640285,0.9488773961222774
1.21,0.0010584151383512732,0.9493448615869052
1.215,0.0010382303405865798,0.9498054906881794
1.22,0.001018530929116013,0.9502594181623025
1.225,0.0009993031125104137,0.9507061026448126
1.23,0.0009805337468619059,0.9511463925927415
1.235,0.0009622100216418586,0.9515804264493859
1.24,0.0009443195204242786,0.9520077064087432
1.245,0.0009268502083134288,0.9524288977414838
1.25,0.0009097904197582049,0.9528442343624762
1.2550000000000001,0.0008931288860078277,0.953253169959667
1.26,0.0008768545680773714,0.9536564219181117
1.2650000000000001,0.0008609568762316822,0.9540541304234292
1.27,0.0008454255078276619,0.9544457690449952
1.2750000000000001,0.000830250474089105,0.9548321643418539
1.28,0.0008154220900360429,0.9552131094452979
1.285,0.000800930964733658,0.9555885707134396
1.29,0.0007867680690634123,0.955959120266407
1.295,0.0007729244207771022,0.9563241951287874
1.3,0.0007593915286353206,0.9566844459384845
1.305,0.0007461610864470366,0.9570397901526029
1.31,0.0007332250377826915,0.9573901386888568
1.315,0.000720575567955917,0.9577360788777636
1.32,0.0007082050962652704,0.9580769052316473
1.325,0.0006961062684878045,0.9584135142338817
1.33,0.0006842719884985769,0.9587454245520893
1.335,0.0006726952569647216,0.9590730558253077
1.34,0.0006613693935588399,0.959396348930005
1.345,0.0006502878796811438,0.959715343513553
1.35,0.0006394443891923008,0.9600303049230413
1.355,0.0006288327822646121,0.9603409896809961
1.36,0.0006184470994353262,0.9606478944067556
1.365,0.0006082815558557721,0.9609505825901696
1.37,0.0005983306124236844,0.9612496955449492
1.375,0.000588588666097764,0.9615446873648932
1.3800000000000001,0.000579050496445851,0.9618362636530569
1.385,0.0005697109632641718,0.9621238467340933
1.3900000000000001,0.0005605650749255609,0.9624081320761052
1.395,0.0005516079836782395,0.9626885820650161
1.4000000000000001,0.000542834981100149,0.9629658131421596
1.405,0.0005342414937039212,0.9632393941785274
1.41,0.0005258231156705448,0.9635097989709653
1.415,0.000517575458260813,0.9637767641880507
1.42,0.0005094943629121685,0.9640405623016101
1.425,0.0005015757547655595,0.9643011542384227
1.43,0.0004938156740075624,0.9645585571957139
1.435,0.0004862102722796187,0.9648130082932476
1.44,0.00047875580920602703,0.9650642198767395
1.445,0.00047144864903694725,0.9653127218314188
1.45,0.00046428525740245514,0.9655579694309226
1.455,0.00045726219817380847,0.9658005590914622
1.46,0.00045037620591306476,0.9660402085544759
1.465,0.00044362388300310025,0.9662770721962591
1.47,0.00043700214283776893,0.9665113241166766
1.475,0.00043050791288412317,0.9667426411830407
1.48,0.00042413820463841533,0.9669715191487422
1.485,0.00041789011105935347,0.9671976312890925
1.49,0.0004117608040857244,0.9674212089409905
1.495,0.00040574753223544466,0.967642393512474
1.5,0.0003998476182833976,0.9678608349764681
1.5050000000000001,0.00039405849321445504,0.9680770098761542
1.51,0.00038837755050939574,0.9682907286928865
1.5150000000000001,0.00038280235707101795,0.9685019929672876
1.52,0.000377330510962731,0.9687110851489125
1.5250000000000001,0.0003719596739817261,0.9689177124401278
1.53,0.0003666875697559448,0.9691221082630996
1.5350000000000001,0.00036151198190284404,0.9693244219728098
1.54,0.00035643075224786705,0.9695243111633737
1.545,0.00035144177910053677,0.9697221321243811
1.55,0.0003465430155862238,0.9699179566838944
1.555,0.0003417324680317854,0.9701114415807254
1.56,0.00033700826715213957,0.9703029669269542
1.565,0.0003323683774822792,0.9704925775447993
1.57,0.00032781102584937696,0.9706799734857939
1.575,0.00032333441625240574,0.9708654687981944
1.58,0.00031893679856038185,0.9710491271891554
1.585,0.00031461646718436285,0.9712307320070489
1.59,0.0003103717597916872,0.9714104499650754
1.595,0.0003062010560610681,0.9715884051712619
1.6,0.00030210277647707405,0.9717645003008915
1.605,0.00029807538116272104,0.9719386813658529
1.61,0.0002941173687488719,0.9721111703924794
1.615,0.0002902273108223794,0.9722819875753974
1.62,0.00028640370966655774,0.9724508948668831
1.625,0.0002826452072343406,0.9726181433133911
1.6300000000000001,0.00027895044557498634,0.9727837864142188
1.635,0.00027531810010102093,0.9729477852784976
1.6400000000000001,0.0002717468786539157,0.9731100079035017
1.645,0.00026823552059875407,0.9732706886197996
1.6500000000000001,0.00026478279594687994,0.9734298455972675
1.655,0.0002613875045056901,0.9735874137610011
1.6600000000000001,0.000258048475054559,0.973743333699484
1.665,0.0002547645645460953,0.9738977896066452
1.67,0.0002515346573319078,0.9740507986303827
1.675,0.00024835773414924584,0.974202329191991
1.68,0.00024523259427287116,0.9743522733825352
1.685,0.00024215826713257815,0.9745008268941722
1.69,0.00023913373939343294,0.9746480058903126
1.695,0.00023615802158462798,0.9747938263281347
1.7,0.00023323014745594973,0.9749381409314323
1.705,0.0002303491733536173,0.9750810951593569
1.71,0.00022751417761478841,0.9752227430733273
1.715,0.00022472425998022218,0.9753630997329653
1.72,0.0002219785410244819,0.9755021690185566
1.725,0.00021927616160302316,0.9756398091439736
1.73,0.00021661628231574946,0.9757762072437064
1.735,0.0002139981160945882,0.9759113775408436
1.74,0.00021142079637930707,0.9760453340809417
1.745,0.00020888357165567339,0.9761780907171703
1.75,0.00020638567644721902,0.9763095220235168
1.7550000000000001,0.0002039263625663479,0.9764397670636069
1.76,0.00020150489866578494,0.9765688573873845
1.7650000000000001,0.00019912056980301977,0.976696806088015
1.77,0.00019677267701741902,0.9768236260947324
1.7750000000000001,0.00019446053691956692,0.976949307878262
1.78,0.00019218348129242937,0.9770737744654543
1.7850000000000001,0.00018994085670400642,0.9771971544210463
1.79,0.00018773202413111177,0.9773194599631174
1.795,0.00018555635859386044,0.9774407031577659
1.8,0.00018341324880064382,0.9775608959211398
1.805,0.000181302161731832,0.9776800500391846
1.81,0.00017922238463046448,0.97779809768137
1.815,0.00017717340762284298,0.9779150993041535
1.82,0.00017515467081802427,0.9780311004249259
1.825,0.00017316562638108508,0.978146112170794
1.83,0.00017120573823411502,0.9782601455316161
1.835,0.0001692744817655121,0.9783732113618225
1.84,0.00016737134354739543,0.978485320382211
1.845,0.0001654958210608612,0.9785964683205592
1.85,0.0001636474224288658,0.9787066063734006
1.855,0.0001618256661564352,0.978815822265262
1.86,0.00016003008087807762,0.9789241261390699
1.865,0.00015826020511209185,0.9790315280137001
1.87,0.00015651558702161817,0.9791380377856105
1.875,0.0001547957841821974,0.9792436652304517
1.8800000000000001,0.00015310039494362447,0.9793484200124312
1.885,0.00015142893282667192,0.9794523116746298
1.8900000000000001,0.00014978101270477626,0.9795553496302788
1.895,0.00014815622760286964,0.9796574895942476
1.9000000000000001,0.00014655417888631656,0.979758785429302
1.905,0.00014497447606367437,0.9798592578529658
1.9100000000000001,0.0001434167365947366,0.9799589157868793
1.915,0.00014188058570365327,0.9800577680447969
1.92,0.00014036565619706878,0.9801558233339915
1.925,0.00013887158828702946,0.9802530902566405
1.93,0.0001373980294186071,0.9803495773111912
1.935,0.00013594463410200732,0.9804452928937082
1.94,0.0001345110637491649,0.9805402452992016
1.945,0.00013309698651454524,0.9806344427229367
1.95,0.00013170207714012315,0.9807278932617256
1.955,0.00013032601680442886,0.9808206049152011
1.96,0.0001289684929754787,0.9809125720976744
1.965,0.00012762926192233675,0.9810037951086835
1.97,0.00012630789950614802,0.9810943047958658
1.975,0.00012500417191987153,0.9811841087207388
1.98,0.00012371779039327497,0.9812732143744362
1.985,0.00012244847176372115,0.9813616291588468
1.99,0.0001211959383503586,0.9814493603877591
1.995,0.00011995991783148349,0.9815364152879884
2,0.00011874014312502044,0.9816228010004906
2.005,0.00011753635227204687,0.9817085245814591
2.0100000000000002,0.0001163482883232062,0.9817935930034074
2.015,0.0001151756992280123,0.9818780131562364
2.02,0.0001140183377269049,0.9819617918482872
2.025,0.00011287596124602668,0.98204493580738
2.0300000000000002,0.00011174833179457572,0.9821274516818372
2.035,0.00011063521586474653,0.9822093460414947
2.04,0.00010953638433414607,0.9822906253786976
2.045,0.00010845161237059166,0.9823712961092831
2.05,0.00010738067933929365,0.9824513645800047
2.055,0.00010632339921093507,0.9825308370615667
2.06,0.0001052794991773678,0.9826097197396902
2.065,0.00010424880028227591,0.9826880187291677
2.07,0.00010323109779659079,0.9827657400774437
2.075,0.00010222619075673931,0.9828428897610755
2.08,0.00010123388188464007,0.9829194736866259
2.085,0.00010025397750950886,0.9829954976915428
2.09,9.928628749163267E-05,0.9830709675450285
2.095,9.833062514793144E-05,0.983145888948896
2.1,9.738680717931317E-05,0.983220267538414
2.105,9.645465359975061E-05,0.9832941088831412
2.11,9.553398766706723E-05,0.9833674184877483
2.115,9.462463581533607E-05,0.9834402017928299
2.12,9.372642758891937E-05,0.9835124641757043
2.125,9.283919557800554E-05,0.9835842109512042
2.13,9.196277535572853E-05,0.983655447372455
2.1350000000000002,9.109700541671556E-05,0.9837261786316444
2.14,9.02417271170837E-05,0.9837964098607797
2.145,8.939678461586705E-05,0.9838661461397545
2.15,8.856208295790557E-05,0.9839353924969245
2.1550000000000002,8.773735693640273E-05,0.9840041538831982
2.16,8.69225151258781E-05,0.9840724351816096
2.165,8.611741233827168E-05,0.9841402412340533
2.17,8.532190591421629E-05,0.9842075768265852
2.1750000000000003,8.453585567209564E-05,0.9842744466901129
2.18,8.375912385827153E-05,0.9843408555010756
2.185,8.299157509845202E-05,0.9844067845032444
2.19,8.223307635016196E-05,0.9844722574809581
2.195,8.148349685629388E-05,0.9845372823363224
2.2,8.074270809968611E-05,0.9846018635543416
2.205,8.001058375878339E-05,0.984666005568493
2.21,7.928699966422955E-05,0.9847297127613602
2.215,7.857183375647202E-05,0.9847929894652584
2.22,7.78649660443165E-05,0.9848558399628506
2.225,7.716627856438135E-05,0.9849182684877567
2.23,7.647565534149956E-05,0.9849802792251536
2.235,7.579298234992625E-05,0.9850418763123684
2.24,7.511814747550188E-05,0.9851030638394629
2.245,7.445104047857538E-05,0.9851638458498106
2.25,7.379155295776009E-05,0.9852242263406674
2.255,7.31395783145114E-05,0.9852842057255897
2.2600000000000002,7.249504013131162E-05,0.9853437554395881
2.265,7.185777910030909E-05,0.9854029148481993
2.27,7.12277214872299E-05,0.9854616877761648
2.275,7.06047675658304E-05,0.9855200780125738
2.2800000000000002,6.998881924639743E-05,0.9855780893045334
2.285,6.937978004469427E-05,0.985635725356559
2.29,6.877755505158835E-05,0.9856929898310911
2.295,6.818205090329523E-05,0.9857498863490046
2.3000000000000003,6.75931757523101E-05,0.9858064184901125
2.305,6.701083923891001E-05,0.9858625897936625
2.31,6.643495246330603E-05,0.9859183841778912
2.315,6.586542795837182E-05,0.9859737971298306
2.32,6.53021796629547E-05,0.9860288592767056
2.325,6.474512289571512E-05,0.9860835740132677
2.33,6.419417432962451E-05,0.9861379446958672
2.335,6.36492519668587E-05,0.986191974642916
2.34,6.311027511432565E-05,0.9862456671353446
2.345,6.257716435967749E-05,0.9862990254170533
2.35,6.204984154779002E-05,0.9863520526953571
2.355,6.152822975778769E-05,0.9864047236150785
2.36,6.1012253280514906E-05,0.9864570459310842
2.365,6.0501837596473004E-05,0.9865090464249232
2.37,5.99969093542279E-05,0.9865607281729111
2.375,5.9497449966694204E-05,0.9866120942283279
2.38,5.900328243940771E-05,0.9866631476072271
2.3850000000000002,5.85143888580627E-05,0.986713891279052
2.39,5.803070033691614E-05,0.986764328168956
2.395,5.755214905619775E-05,0.9868144187672873
2.4,5.707866824302026E-05,0.9868641942817334
2.4050000000000002,5.6610192152709294E-05,0.9869136715076016
2.41,5.6146656050463514E-05,0.9869628532647203
2.415,5.568799619345982E-05,0.9870117423412806
2.42,5.523414981325179E-05,0.9870603414942134
2.4250000000000003,5.478505509856145E-05,0.9871086534495612
2.43,5.434065117838547E-05,0.9871566392788058
2.435,5.390087810549344E-05,0.98720432517158
2.44,5.346567684018973E-05,0.9872517318084308
2.445,5.303498923444001E-05,0.9872988618037645
2.45,5.260875801631489E-05,0.9873457177427337
2.455,5.218692677472358E-05,0.9873923021815862
2.46,5.176943994445574E-05,0.987438605805406
2.465,5.1356242791532465E-05,0.9874845924055251
2.47,5.094728139882376E-05,0.9875303150095655
2.475,5.0542502651968346E-05,0.9875757760688855
2.48,5.014185422555554E-05,0.9876209780074671
2.485,4.9745284569595195E-05,0.9876659232222403
2.49,4.935274289622843E-05,0.9877106070822612
2.495,4.8964179166708075E-05,0.9877549812612808
2.5,4.8579544078643606E-05,0.9877991058081163
2.505,4.819878905348924E-05,0.9878429830277544
2.5100000000000002,4.782189231743096E-05,0.9878866151957048
2.515,4.744875505527534E-05,0.987930004557934
2.52,4.707935623840629E-05,0.9879731286159007
2.525,4.671365006333108E-05,0.9880159724025304
2.5300000000000002,4.635159139109785E-05,0.9880585800786666
2.535,4.599313573614534E-05,0.9881009537990151
2.54,4.563823925539189E-05,0.9881430956943006
2.545,4.5286858737489605E-05,0.98818500787155
2.5500000000000003,4.493895159231976E-05,0.9882266296482294
2.555,4.459447584067164E-05,0.9882680204365971
2.56,4.425339010411946E-05,0.988309187843005
2.565,4.391565359507182E-05,0.988350133887395
2.57,4.358122610704498E-05,0.9883908605672627
2.575,4.325006800510412E-05,0.9884313204077342
2.58,4.2922140216451466E-05,0.9884715446067027
2.585,4.259740422123386E-05,0.9885115554922029
2.59,4.227582204350635E-05,0.9885513549789319
2.595,4.195735624236139E-05,0.9885909449603265
2.6,4.164196990321408E-05,0.988630277100191
2.605,4.132962662927161E-05,0.9886693827448326
2.61,4.1020290533139495E-05,0.9887082846633708
2.615,4.071392622858496E-05,0.9887469846705143
2.62,4.0410498822481626E-05,0.9887854845608357
2.625,4.010997390684237E-05,0.9888237221506114
2.63,3.98123175510709E-05,0.988861755117514
2.6350000000000002,3.9517496294279654E-05,0.9888995934875617
2.64,3.922547713781732E-05,0.9889372389804651
2.645,3.893622753789046E-05,0.9889746767814505
2.65,3.864971539832221E-05,0.9890118684400248
2.6550000000000002,3.8365958350833156E-05,0.9890488725628187
2.66,3.808482766973284E-05,0.9890856907992329
2.665,3.78063405992544E-05,0.9891223247768669
2.67,3.753046676439113E-05,0.9891587235937105
2.6750000000000003,3.72571762031683E-05,0.9891949199327158
2.68,3.698643936011E-05,0.9892309370849133
2.685,3.671822707990838E-05,0.9892667766111765
2.69,3.645251060113714E-05,0.9893024161294074
2.695,3.618926155012011E-05,0.9893378301979766
2.7,3.592845193488337E-05,0.989373071548231
2.705,3.5670054139224674E-05,0.9894081416752142
2.71,3.5414040916891826E-05,0.9894430385656835
2.715,3.5160385385849564E-05,0.9894776950418421
2.72,3.490906102265773E-05,0.9895121850296708
2.725,3.466004165696513E-05,0.9895465099609075
2.73,3.4413301466039175E-05,0.9895806712514069
2.735,3.416881496948558E-05,0.9896146032277366
2.74,3.392655702395675E-05,0.9896483654648498
2.745,3.368650281803893E-05,0.9896819685845727
2.75,3.3448627867183486E-05,0.9897154139425502
2.755,3.321290800872291E-05,0.989748640682454
2.7600000000000002,3.29793193970031E-05,0.9897816979812741
2.765,3.274783849856473E-05,0.9898146018826208
2.77,3.25184420874338E-05,0.9898473536842378
2.775,3.229110724048566E-05,0.9898798905905402
2.7800000000000002,3.2065811332877874E-05,0.9899122649916993
2.785,3.1842532033585933E-05,0.989944491503908
2.79,3.162124730098242E-05,0.9899765713692301
2.795,3.140193537851031E-05,0.9900084334853708
2.8000000000000003,3.118457479044992E-05,0.9900401462842244
2.805,3.096914433770876E-05,0.9900717164988593
2.81,3.075562309372682E-05,0.9901031369390665
2.815,3.054399040042607E-05,0.9901343473370502
2.82,3.0334249226198233E-05,0.9901654191165457
2.825,3.0126333210387985E-05,0.9901963534278878
2.83,2.992024526803037E-05,0.9902271234012563
2.835,2.9715965776139717E-05,0.9902577077094169
2.84,2.9513475360858817E-05,0.9902881583609974
2.845,2.931275489383143E-05,0.990318476455735
2.85,2.911378548858823E-05,0.9903486100684441
2.855,2.89165484970388E-05,0.990378587656474
2.86,2.872102550597946E-05,0.990408436372038
2.865,2.852719833368173E-05,0.9904381534315644
2.87,2.8335049026556258E-05,0.9904676683201566
2.875,2.814455985580624E-05,0.9904970579257909
2.88,2.7955713314216345E-05,0.9905263232651553
2.8850000000000002,2.7768492112934274E-05,0.9905554267888045
2.89,2.758287917835508E-05,0.9905843673204807
2.895,2.739885764898912E-05,0.9906131870488398
2.9,2.721641087244981E-05,0.9906418869455839
2.9050000000000002,2.7035522402458993E-05,0.9906703902082459
2.91,2.685617599589962E-05,0.9906987740441991
2.915,2.6678355609912564E-05,0.9907270413893475
2.92,2.6502045399064907E-05,0.9907551517018853
2.9250000000000003,2.632722971253844E-05,0.9907831091434305
2.93,2.6153893091370682E-05,0.9908109533486097
2.935,2.5982020265747413E-05,0.9908386763865944
2.94,2.5811596152333134E-05,0.9908662167161418
2.945,2.564260585165343E-05,0.9908936469794835
2.95,2.5475034645487077E-05,0.9909209680428793
2.955,2.5308867994354312E-05,0.9909481206207056
2.96,2.5144091534993586E-05,0.9909751459316936
2.965,2.498069107790495E-05,0.9910020651008082
2.97,2.48186526049383E-05,0.9910288442153542
2.975,2.465796226689613E-05,0.9910554733595599
