ra,dec,phot_g_mean_mag,bp_rp
67.69101864219921,42.7746817754821,8.434547,0.67072105
67.71617885863108,42.86267620443943,12.266063,0.9834957
68.79729751502093,43.02283902260418,11.221371,2.4119015
68.82691003041008,43.1470098188576,12.359693,0.64459705
69.30375306294107,43.23208521314651,12.035289,0.45825672
69.39646138300539,43.30940918033762,12.983669,0.57191277
69.58998079389023,43.390090128053984,12.157141,0.92059803
69.58590909252764,43.55514118334491,10.4845,1.8065557
69.51626317882501,43.67423319330602,11.990549,0.71056557
68.8790348489164,43.43233116864491,10.491267,2.1901197
68.96345182527276,43.629990283942966,12.746741,1.0324659
67.23831374538463,42.92621538515143,12.749357,1.8169928
67.5158925800852,43.07908265830297,11.839061,1.5561504
67.78207482473024,43.107310392568294,12.981054,1.648366
67.77221409615728,43.225371772812046,10.92292,0.5553484
67.89370967603965,43.458366595502916,12.283621,1.1191082
67.98747691052898,43.55311209308196,12.565941,0.6142664
67.99328410652372,43.65452439322027,12.708922,0.62611103
66.82140976596811,43.32078820749621,11.62004,1.0750685
67.60459248952641,43.73293294221926,11.9601345,1.847125
67.9877177827004,43.922144396695295,12.501322,1.0145855
67.86037466680263,43.88140896238215,11.629656,0.96667004
67.69898895310304,43.972433776162845,12.048818,0.56276035
68.37973228241268,43.6645946185585,12.700045,2.490426
68.11215848432867,43.81260602486413,11.074501,0.4850254
68.43400353871479,43.961731689671886,12.1638155,0.8157301
69.17102648915531,44.089666003424824,11.765407,1.8478031
68.87476867711104,44.27147938752852,12.126535,1.1379728
68.7695128386183,44.27589941081352,12.65078,1.1080751
69.13252204378911,44.56900399344267,11.623752,0.57036686
68.51705797230868,44.33754782516714,12.773984,0.9585295
68.0227385220934,44.19470119640082,12.795794,0.9868145
69.1439818921833,44.58505103540709,10.192083,2.0361252
68.59858545243604,44.61414843242224,11.867672,1.068799
68.48026818244108,44.62194432108074,11.71014,0.56381035
68.72888880119054,44.78300038353944,11.192451,3.652667
69.7349593056906,43.5561411530239,12.3553915,1.6962271
69.8750562649289,43.86479010798602,12.673589,0.9858866
69.83460443070378,43.981780355115596,11.842889,0.7148075
70.49177039676636,44.04827183456524,11.838749,0.86795044
70.24330536540097,43.96538380733163,12.893938,1.8352575
70.44244802363701,44.07734478253992,12.294071,1.8463287
70.45352350847136,44.28851446340708,11.459504,4.3656416
69.6009020767074,43.92928795351329,12.766033,1.1146812
