ra,dec,phot_g_mean_mag,bp_rp
275.9407937710274,-44.82773989629797,12.469863,1.118722
275.05677804016767,-44.880356187353144,11.880854,1.3221874
275.54310477067594,-44.63264334873694,12.27218,1.22229
275.81590353819996,-44.55907646250699,12.191589,1.4912271
275.40252331235337,-44.6883023666177,12.763916,1.400137
275.8935331611731,-44.33260462328659,12.417629,1.3683062
274.3119931024665,-44.8994667003548,12.068734,1.2405939
273.5491787846809,-44.86315903724874,12.80261,1.2911911
273.80240974340654,-44.811824116016254,11.565613,2.1047812
274.2574380265249,-44.66840179853154,9.023097,2.1382957
274.24062069173806,-44.64433124226493,11.689289,1.7529345
274.3446951993213,-44.56335748679895,8.596364,0.36096
273.8213345574364,-44.73195344568837,12.778991,0.6955414
274.0293226105719,-44.55651105646194,12.288376,1.4404011
273.8953176829646,-44.558904947943624,11.915105,0.66830444
274.32500228208875,-44.295322645251034,10.639635,1.1540833
274.5543286455902,-44.87907910255225,12.261468,1.238245
274.68030632509726,-44.860165764700014,11.557604,1.4083347
274.7885527948582,-44.63720406568827,12.390739,0.64799976
275.14339720055557,-44.50863987275471,12.685768,1.4762278
274.6411873210488,-44.668676090366596,11.258271,1.6697273
275.40919387870974,-44.47111830162645,12.039051,2.245922
275.47631683824545,-44.290992320615246,12.610904,1.8068562
275.7345076821513,-44.28399507902344,12.88955,1.3942213
275.75035132810643,-44.14910487345468,11.741273,1.3179245
275.30929804780766,-44.27366916638299,12.402999,0.66824627
275.80566808397623,-43.897975209645615,12.890695,0.6524792
274.49345411476304,-44.57026167666493,12.469569,1.5824165
274.582867398472,-44.5060426896164,9.750132,1.7814054
275.09617135714603,-44.186593715662546,12.417673,0.6130829
275.1327128456548,-44.12789670758711,12.302822,1.2713995
274.810185848561,-44.26612354461034,10.803051,1.592597
275.02669533592837,-44.115961049779564,11.755881,0.31265354
274.64737418827195,-44.1373613171945,10.434727,1.3578854
274.8445270928599,-43.98948731979029,11.522637,1.284729
274.9116375756762,-43.932873033577074,12.500637,1.391715
275.52815798318596,-43.94745866396955,12.556582,0.88892365
275.69454473203774,-43.882097339879,8.885487,1.279851
275.7318863075825,-43.86949486666974,12.562749,1.3334303
275.79383395414834,-43.80207490183132,10.561525,1.8300238
275.68323871870405,-43.791114200391846,12.259367,1.2769432
275.2126994934584,-43.96036250393314,12.630153,1.8742418
275.3052333223709,-43.82777412117142,10.728936,1.3469305
275.37729813234944,-43.72038937732964,12.918937,0.9129429
275.78692203728644,-43.608456470662176,12.654451,0.76377964
275.7266439876831,-43.567815153032846,12.304288,1.7191467
272.8999535417521,-44.70882013240025,12.708739,1.3690062
272.1928423346571,-44.95305019080066,11.030868,1.7237902
272.1269027324335,-44.94042243788499,12.999636,1.5089626
272.2011980401229,-44.89926824121389,12.770099,1.1938057
271.78317675075965,-44.94698952297263,12.830562,1.5529337
271.73792085849243,-44.94569216636631,12.278591,1.5248318
271.96401177497273,-44.83416325877113,12.869473,0.87624645
272.0065108425742,-44.77804846699856,12.976913,1.0208092
272.14537752576945,-44.66193353232325,11.564659,1.5945406
272.59692175072894,-44.684642913509634,8.803544,1.491487
272.830912812064,-44.65693380515376,12.262659,1.013505
