ra,dec,phot_g_mean_mag,bp_rp
131.57481542872057,-36.784081590038554,11.0956135,0.8310509
131.48505447407257,-36.75207621185872,11.870916,1.479888
131.45140899323405,-36.742961692810454,7.424477,-0.1984992
132.41088687905926,-36.31650631215568,10.216,0.62846375
132.608814740877,-36.285765085225876,10.34678,1.4670191
132.12200647605124,-36.405995457823714,10.940574,0.7101011
131.673752714453,-36.30279269277382,11.908091,1.7241697
131.91199709583887,-36.322347962997135,10.030727,2.3997583
132.17085075998122,-35.94047333665657,11.335467,0.40803337
132.26997967167173,-35.938853963694946,12.676102,1.4494963
132.05920767414847,-35.870895868531285,12.137707,1.1397486
133.5209526338182,-35.83463724315733,12.191361,1.6613464
134.28899360208555,-35.455250720508175,12.678124,0.9014616
134.4594037927436,-35.30701828236526,10.45376,1.4560623
134.43060421411712,-35.315291806468274,12.160001,0.4713812
134.1686557734813,-35.40634644993674,12.882143,1.8170967
134.07478298382603,-35.258234748313235,11.99953,0.68102074
134.37694160600535,-35.10891692045415,11.9899845,1.5954723
132.69683397388496,-35.976844292293706,12.566402,0.8901186
132.81390451401052,-35.809360572772576,10.092016,0.28314972
133.01235774571578,-35.65591069639605,12.085776,1.0621462
133.1775634123264,-35.58358377268942,11.656597,1.4978323
132.3893463086361,-35.87150209550901,12.107261,0.77296925
132.53682372048488,-35.72599363718021,12.364434,0.6661205
132.32010321803736,-35.744149562937146,12.470099,1.2922459
132.27500520937593,-35.65832005445365,12.888164,0.79599476
132.5134944400076,-35.565975760389065,10.558336,0.7556381
132.47526902171361,-35.56617781821139,12.934408,0.35345936
132.94820736449614,-35.604254016744044,10.162538,1.0810385
132.80968199470246,-35.57491546579621,11.537583,3.1600504
132.8031619646174,-35.47193746262114,12.319509,1.8953762
132.91874534272858,-35.44206853275357,12.795499,0.74739075
132.9591156869369,-35.41259729975813,12.300687,2.0076132
132.89437562853814,-35.40600997590015,12.756486,1.4364939
133.03235765074848,-35.37874153555214,12.163229,2.039507
133.13177665380198,-35.35383690862743,12.025327,1.184823
132.9848622006783,-35.298271757569495,11.712913,1.7887821
132.8342405522262,-35.270060849583395,12.821393,0.8639002
132.75633130523073,-35.26759062598741,12.377303,1.6533022
133.68077957525526,-35.49582147920228,12.58083,2.2853165
133.54961409564967,-35.46147119835943,12.935789,2.4430504
133.51073087015817,-35.42192885131383,11.733721,1.4450359
133.51118372177126,-35.17431821754854,12.82492,0.89328384
133.984734890282,-35.112482897811454,12.232934,1.1021986
133.87577146093014,-34.69522980915636,12.045179,1.4968481
133.14831537967913,-35.21669093959483,11.514103,0.5654135
133.10293111808915,-35.05614727983245,12.61662,1.3328447
133.44055291733974,-34.699774971827985,10.527236,0.19549084
133.3908709722555,-34.59210824088771,11.4698715,4.5522213
133.4246898772564,-34.44497565163705,12.540519,0.95670986
130.7358031205888,-37.0917291620787,12.49091,2.5225677
130.80279690219493,-36.95086831686501,10.565202,1.562705
130.8341704845516,-36.76896601399416,12.70799,1.9992514
131.1969193863881,-36.63641791563886,12.013612,1.5014381
131.2757138954457,-36.47141822430375,12.080445,0.57230186
131.27365008183858,-36.309639514350316,12.528701,1.9360647
131.03494656625654,-36.49634163049234,12.489712,1.1057053
130.99477485482208,-36.39241780245149,11.844522,1.8187408
130.94996415799284,-36.26433726298193,12.264177,1.6455622
131.1689879979253,-36.32186337487859,12.545282,0.6798029
131.20831921394577,-36.246098714420505,12.322332,0.7003231
131.03148451980283,-36.25825058645527,12.264182,0.70110226
131.14512610862968,-36.224309551015615,10.267742,2.365386
130.47240865001004,-36.667519663827214,11.104812,2.633831
130.6593468530211,-36.430508094298034,11.318341,0.54575634
130.6836939222009,-36.36612421428831,12.923181,1.5052843
130.32765871198333,-36.36212479564227,12.416045,0.7248993
130.57368299903973,-36.24825475252365,11.9811325,0.33893585
131.0012114358857,-36.172153368285166,12.194677,1.5571041
131.03776110477494,-36.05270848280986,11.923404,1.4470987
131.02842295344544,-35.95451779211018,12.101499,1.56106
130.92782394772084,-35.85149236524868,11.431532,0.71885014
130.6899603915981,-35.89118575970575,12.450546,0.686883
131.52594780265636,-36.215027830844704,12.251159,1.7525272
131.40066238669118,-36.24473100460477,11.067419,0.59128284
131.61671224069187,-36.0847210279294,12.988772,1.6818495
131.339411155566,-36.04504761759136,12.245664,0.6571684
131.24771095027194,-35.9947662631686,9.347879,1.1599808
131.2621385543831,-35.97027640188328,12.198607,0.8207512
132.0775030292102,-35.571553921348006,11.470536,1.7549915
131.50513672392756,-35.66487660689963,12.569928,2.210126
131.62098985577492,-35.573929491845995,11.749563,0.66770744
131.60156594337187,-35.571358486270036,12.838057,0.744668
131.6396991799098,-35.53259178548939,12.830814,1.6251831
131.02916127348084,-35.928117424723496,12.834636,1.5987682
131.44202987964434,-35.70946084903326,12.95185,1.5753174
131.174380449064,-35.65494430862831,11.058014,1.3720169
131.220131700631,-35.62676467716743,11.910648,0.3648901
130.89445895971966,-35.64976664998249,12.99491,2.4197454
131.15226281456455,-35.4230750312554,10.775981,0.65694714
131.33915358792473,-35.47876823472016,12.311778,1.7273455
131.58787980642427,-35.33460487321062,12.246546,0.9142456
131.53616145083717,-35.31764847661631,12.440643,1.9527969
131.71069200369536,-35.22362502705663,12.687136,2.0675974
131.3475766896276,-35.185630743026465,10.93925,2.1259832
130.25617287890992,-36.024020125196074,12.747062,1.6516161
129.8321474713078,-36.01790870323452,11.02159,0.18284988
130.1852436372966,-35.8301048213121,11.544938,0.5320368
130.33841231483473,-35.783268768922525,11.476949,1.924676
130.5731228831168,-35.76181309415567,9.704676,1.1466093
130.59639549839156,-35.54329910829028,12.442608,0.88049793
129.86934301137185,-35.575470599066634,11.010756,1.6939306
129.92028250601214,-35.520780759118836,12.159361,1.6361313
129.6343263473567,-35.628032723723685,12.481014,1.2804985
129.6647017581239,-35.394558292721975,11.7872505,1.0608206
130.09108956163593,-35.568282451618835,12.83453,0.66287804
130.03921938175387,-35.4879517477343,12.767765,1.7673292
130.0655769826535,-35.43502855092699,12.433655,1.918026
130.2649397389747,-35.39840036746339,12.903331,1.4872732
130.20276910229043,-35.23857805199292,12.809076,1.8680992
130.02565578266555,-35.3084465169506,3.7353456,1.1037357
129.91176954410378,-35.28661582949259,12.468262,0.6667061
130.2155923762254,-35.16061350309748,11.983378,2.4467258
130.2122868150972,-35.126530915008914,12.483449,0.76008797
130.9018802606668,-35.476849621096555,11.66062,0.29947376
130.63206239308727,-35.49998544747098,12.3056755,0.71724415
130.5491894290698,-35.423193654890696,11.7752495,3.374341
130.55747282203987,-35.391472153316265,12.741998,2.275011
130.82544644856162,-35.20446784183382,11.884075,3.1534843
130.7632378045256,-35.06413312178838,11.166288,1.4153919
131.06905758516328,-35.23015619101928,12.965317,0.5903883
130.87997790689099,-34.98496518993269,12.7031355,2.5508947
130.88867340758054,-34.91571047391815,12.273449,1.4940042
130.31091585494616,-35.19469377313564,12.889015,0.50901985
130.45879301421394,-34.83351849584699,11.175671,0.21142387
130.38645993800628,-34.68557930715934,12.504562,1.9583321
130.79171016479435,-34.9025435558153,12.927007,0.9093809
130.82105516950622,-34.78407037184854,12.4852705,1.5530653
130.99175493745395,-34.67286891117435,12.738025,1.6828547
130.85613761334923,-34.57289362278095,11.149515,1.4697361
130.58203934299286,-34.72006525946034,12.981147,1.6284132
130.4371213018087,-34.58865443163987,12.216869,1.522502
130.7625871779191,-34.30746938293691,11.543365,0.531703
132.0836514581733,-35.569698677431894,12.509943,0.629653
132.01877826870103,-35.45249720490409,12.306847,1.8942842
131.9642831328105,-35.33108998932422,11.225795,0.76780224
131.94910193946967,-35.2493028958588,12.98236,0.91334057
132.26514213952257,-35.15067087617181,11.606722,2.1556978
132.62413933238543,-35.12467693575992,11.750383,0.6844158
132.77014519730068,-34.85805997866511,12.644514,1.4476471
132.31754557158308,-34.96252050407188,11.746269,0.6520424
132.57001558555538,-34.73861537575987,12.903477,1.4793701
132.538451404898,-34.68044211633925,11.339797,0.72995186
131.97264754602614,-35.107848457803875,10.762494,1.2430897
131.91976216190866,-35.05769427849779,12.760796,0.93735695
131.9102298749723,-34.907579032353645,11.73747,1.2842827
131.67753124751783,-35.10880954647937,12.243282,1.649148
131.60172520901295,-34.933841860833496,12.477719,0.78806686
131.72508989542658,-34.75289921625659,12.393311,0.51080227
131.69917577233193,-34.744663167181905,12.015822,1.9541216
132.1058948922816,-34.689126198703356,12.016926,0.67475224
132.35493414739986,-34.61752181001223,12.322621,0.77962875
132.05646539613738,-34.67365253107954,12.367259,1.9747906
131.96779843916357,-34.60816298239715,11.779458,0.7977686
131.95584041657227,-34.52883118565435,12.869119,0.7121725
132.1629216184589,-34.51017599024583,12.179407,0.3866253
132.83340456618046,-34.85250249416307,12.922932,1.5815353
132.93784704928433,-34.587751142772134,11.140248,0.46636105
132.88323857319162,-34.51220441448176,12.133918,0.74619865
132.99896458209818,-34.41866156159643,10.99118,1.6104317
132.78943402291037,-34.454651874648235,12.744588,0.70119476
133.41990214440943,-34.17736565200456,12.414571,0.73903656
132.63048136511148,-34.388776769843204,12.244213,0.7358198
132.42791195096927,-34.43990720241548,12.397827,0.83395195
132.82472303382931,-34.19216218027724,12.964671,1.5706005
132.76346148242763,-33.852428917676725,12.853745,0.8318386
132.66997823984337,-33.857507069225505,12.867434,0.80028915
132.73572346203446,-33.711312798652806,11.088889,1.2862711
131.66648079057182,-34.649025589472366,12.4361105,0.40129662
131.41062071819852,-34.53104421537934,12.62394,0.6963291
131.18330898671022,-34.640989611369555,10.658587,0.23555946
131.86904188141457,-34.38114835966444,12.859647,0.99133873
131.82815053690587,-34.30500556743443,11.68882,0.69484425
132.04031218210898,-34.33211928340254,11.53808,0.6454029
131.57918018925383,-34.24065554862666,12.551025,0.7087469
131.81984942102426,-34.09505153125443,11.646379,0.7108221
131.894647787305,-34.001169774165945,12.618979,1.6548042
131.71456997655605,-34.06712561672841,7.612796,0.03743553
131.80259014491966,-34.008406068944,11.745047,0.6325407
131.19374935667418,-34.443676333376054,12.320263,0.91252327
131.3184623251691,-34.245781363018814,11.181877,1.4926033
131.38203238406848,-34.254127775965244,10.276414,0.9621916
131.18962142937426,-34.141540275779235,12.200926,0.674736
131.49946706554832,-34.09716953881889,12.857556,0.61398697
131.58070763985722,-34.036455727249844,11.671089,1.3759899
131.42065723855043,-33.938026715397505,12.379933,0.35608578
131.76082418284363,-33.8628952924055,11.099272,1.4627285
131.53368426836337,-33.78295971952342,10.937351,0.29631138
131.5712069620286,-33.66154283212028,12.476434,1.5879364
132.23768840022686,-33.94854080846447,12.951297,0.6989651
132.21075762949036,-33.93664600380345,12.849493,0.7621279
132.58104797019195,-33.75785603909314,12.511138,1.6803694
132.5617698577815,-33.7255989254117,11.794271,2.066681
132.3835014001388,-33.45774855718104,12.510676,0.93358994
131.82134030301134,-33.73764979350509,12.2153635,2.6140833
131.91852025408565,-33.71618083116945,12.106913,1.4717216
132.00267493204592,-33.69450936756835,12.760715,0.7781801
131.85384292622527,-33.687635479757674,12.553356,0.73373604
131.74031183591663,-33.46676658576656,11.993313,2.4442596
132.22057642092528,-33.30526201364374,10.536837,2.3975525
132.0566656249419,-33.314978510169034,10.536855,2.4415445
132.21200270561064,-33.154127320422376,12.816496,0.6863737
132.29862663386274,-33.04747169325786,11.910067,0.913496
132.16922103432884,-33.12232389955604,12.696671,1.5219984
134.86589146510536,-35.28373656875404,12.337601,0.7699909
134.89267055019266,-35.252957447405436,11.38544,0.46825314
134.66727250193878,-35.311953195625854,12.864464,0.7327776
134.76480950087188,-34.934355271189204,12.424299,0.767437
134.4859370192547,-34.94573874763706,12.688476,0.70004845
134.66770632828695,-34.90829491485919,12.572088,2.0460253
134.72726615158413,-34.6177054701581,10.956366,1.3868227
134.7721848271527,-34.48504006777143,12.028517,0.90099144
134.87140372640005,-34.454548291252976,11.103183,1.4067507
131.26747051617292,-36.78055581939536,12.534144,0.7647753
131.61558266562278,-36.6369294280381,11.557555,2.6309633
132.0792256264777,-36.55381739809278,12.590966,1.5577745
132.44847810780644,-36.35333825728598,12.9181185,0.8445177
132.09035939778542,-36.34366291363518,12.921136,0.88636684
132.0278944403399,-36.37322974798434,11.483467,2.019061
131.79084934178957,-36.140859713537125,12.117151,1.6343079
132.21772822186628,-36.22263649887049,10.857802,0.36782932
131.95757500943637,-35.96356742641162,12.968206,1.951396
132.1273210758351,-35.98220045588498,11.12196,0.42596626
134.62563604813775,-35.43563982543871,10.875976,1.3388996
134.19388625517587,-35.58819820178513,12.659312,1.3045578
133.7730279676703,-35.62066186700523,11.544175,1.8962898
133.96807268001606,-35.37970773433823,12.747722,0.9393339
134.47167454299645,-35.42541555776057,11.522066,1.8643351
134.4929412061851,-35.39028637827673,10.462524,0.3609085
134.44225807031862,-35.346543106946875,12.352044,0.8727665
134.14821651018934,-35.45263813435329,11.762068,0.7264414
132.9663372196754,-35.99264096681569,12.0883045,1.4697561
133.07304861128694,-36.01995757171024,12.934132,1.5782166
132.75520541177164,-36.112282812703626,12.37556,0.6776924
133.2742523840463,-35.926571505884276,11.916621,1.6649408
133.1957897636332,-35.672763828868035,12.86399,1.6236038
132.99158297749037,-35.65380933566548,11.31776,2.1906338
133.28734510044902,-35.48442698453487,12.504524,1.6333618
132.73814680918326,-35.79789533443971,12.5063,1.1227484
132.282049049841,-35.63504785484124,11.820344,1.7221918
132.55867528795218,-35.354722488136005,12.647686,1.9542913
132.52119692099265,-35.3429511719083,12.167984,0.9198742
133.9152641221257,-35.32695859563191,12.268749,0.96908665
133.53632752985772,-35.04448453561633,12.354855,1.5857773
134.0207553383941,-35.14454123027929,11.77171,2.5957956
133.82324434663064,-34.73987227053865,12.2027,0.7805033
133.46295473521602,-34.977530100515516,12.462586,1.6118784
132.96182370092876,-34.89413901531683,11.3913145,1.0269575
133.26863135530832,-34.58158194813241,11.775267,1.3209324
130.85369649581568,-37.06757298960435,11.816741,0.62918186
130.91247424429173,-37.02654090270187,12.909432,1.8664637
130.8974375206412,-36.91691018657441,10.554998,2.016469
130.96184167516236,-36.71618238918114,11.787795,2.2443619
130.91942982728915,-36.656866713484206,11.786738,
130.90739687100296,-36.65093222132777,9.443269,0.1721735
130.9018136492671,-36.629127882857915,12.149424,1.5595388
130.77326061990877,-36.51858955394927,12.647552,1.9007168
131.18697673843764,-36.70221824451969,12.645949,2.0244036
130.9816297921913,-36.5567303899898,9.582025,0.21849537
130.92796742000718,-36.561180975886984,12.930613,0.56305027
130.92625007104346,-36.4651468448625,11.107597,1.9590664
130.88610047164707,-36.45844995392952,12.591156,1.4719496
131.10875244932637,-36.38713661229501,12.07393,0.8345442
130.43245717560893,-36.78320004894531,12.523108,0.659914
130.50912624740994,-36.50802646819027,11.567567,0.8626089
130.74814649728296,-36.456293321883585,12.280187,1.5775471
130.5630156080249,-36.40370826374606,12.64384,0.99131584
130.3480754250632,-36.345818891138414,12.400007,1.8424625
130.75374107305524,-36.27828609532382,12.529952,1.1503
130.7464988789817,-36.19041870387525,12.92776,1.5086384
130.5600988826647,-35.922964700046045,12.120316,0.49937248
