ra,dec,phot_g_mean_mag,bp_rp
89.92192727333672,45.247437846188234,11.033015,2.2549076
89.98597098399156,45.31242337802022,11.564837,0.7574463
89.83654265284396,45.25803577985243,11.743709,1.6338377
88.70089279641746,45.03662989240543,12.900301,0.94895935
89.05598889618238,45.18402786169661,11.8915,0.44899464
89.5479699042103,45.349935193126875,12.460866,0.3653822
89.45343845993494,45.46099228327184,12.867659,0.8955231
87.33777718087819,45.03248866483332,11.221502,2.9474983
88.04685643873167,45.39456357109664,11.515106,0.8400278
88.61971209516867,45.079390493408646,12.977784,0.8644686
89.04969117971406,45.564298367816924,11.987791,1.4268236
89.44141283450875,45.56633683644137,12.663447,2.004593
89.3872499357821,45.6076276070303,12.86406,0.7092705
89.8531363064445,45.89719128065634,12.09715,0.65477943
88.65898754922806,45.5080375971204,12.445881,0.9485359
89.12623146223646,45.78612500172069,12.7328205,0.93290997
88.5348973790174,45.684041664626506,11.299617,1.7390795
88.97251668497827,45.859314211873595,11.94505,0.96916485
89.76606878174711,46.07166705077525,12.6491375,0.8891535
89.83123210799661,46.17937042216514,12.718091,0.58072853
89.70430583088495,46.19887399679232,11.126174,0.72131443
86.20291349110768,44.96781748613157,12.4750185,1.6294193
86.83712835597284,45.090129150927346,12.834175,1.0766544
85.85087864742614,45.06915583086684,11.2082205,0.965024
86.11058515473455,45.27340957792206,12.572011,0.86100006
86.65308714249687,45.271555169969204,9.913137,0.38264465
85.28458972960769,45.05804264497101,12.954864,1.4420767
84.05996585301143,44.98157007343082,9.836866,0.6948662
84.04400654715931,45.00647620674752,11.120233,1.7475195
85.07389807775026,45.45820333390869,12.396216,0.8887539
84.7314386070291,45.31962994423607,12.248595,1.7076406
85.00297031069717,45.45427079117531,10.679083,1.7667246
85.50067576198,45.075117651786584,12.379172,0.9198351
85.46924186525173,45.33231063760586,11.372224,2.272274
86.38903555258099,45.58909887031776,12.399337,1.7753763
86.06239878927869,45.81330479125765,11.209437,1.0264311
85.57296295408362,45.7840201541693,12.889402,1.0604963
86.4621908936846,46.07994036151013,12.082549,1.523983
86.75301376801056,46.12515219787898,12.264369,1.4671907
86.58290024003797,46.19596153520695,10.861195,1.0666304
87.29050017696575,45.319417609976156,12.713625,1.0270834
87.67102748003184,45.645503498503665,12.661337,1.331193
87.46487564265922,45.61525714303687,12.754973,0.7813959
88.31106642863902,45.7011711433516,11.375602,1.750227
88.46690505943617,45.79302554077504,9.189759,0.13514614
87.658530929978,45.88498038491207,11.795799,1.6850681
88.07684520038889,46.31462835458024,12.504447,1.5510826
88.20577580390562,46.37440449313906,11.99495,1.8725471
89.20672475186585,46.20936554041134,12.062856,1.2539635
89.90486792456669,46.52840508719402,11.0881605,0.39809036
89.91202416788491,46.90816558329411,12.453446,1.4370794
88.72669757246067,46.34152111286036,12.695573,0.899457
89.69292087918713,46.99649258268886,12.416395,0.7350445
89.96159215917682,47.12176133723184,12.529909,0.7927332
87.17167638099713,46.09289518193013,12.260997,0.6658821
87.35791178659215,46.09566623695598,12.690467,1.8630238
87.14433949371005,46.1075541107376,12.856728,1.1884842
87.62981526707617,46.34909066487804,12.715158,0.8588381
87.39848069477142,46.40225383080358,12.930639,1.2720928
88.0184537302994,46.438193241935224,10.600549,3.4151268
88.1388070264,46.80075481434743,12.120514,0.8751707
87.07144463749297,46.44991862103877,10.8573885,1.3990183
87.13987051190772,46.591887565727696,11.590222,1.7378206
87.89994598257212,46.8213520251357,12.679422,0.545104
88.0902844033883,46.804556663319055,12.991389,1.476737
88.13330451868356,46.91651992956073,11.875363,0.8001814
88.03350944503623,47.0634815706696,12.814278,1.685811
88.04136287572412,47.07908293788241,11.92839,1.4080563
89.01678002687466,46.92709211681505,12.693109,1.6180048
88.73138462059578,46.934370283826865,12.58125,1.1925316
89.60676945360993,47.417284373161436,9.147677,0.29826546
89.88201976362501,47.63047149662989,12.929878,1.0918522
89.06540056198494,47.299849902316595,10.988292,1.4159184
89.47296197783011,47.50638079981797,12.756523,0.72309875
89.22371294178441,47.60458103214887,12.554259,1.3375788
89.32782175717365,47.622514414515436,11.861003,0.692914
78.79534558133238,30.110270666021048,12.748862,0.81737804
79.06385885146703,30.32469776204869,11.374815,0.63565254
78.8661462528284,30.423758342011695,10.705463,0.41460323
78.65188768437251,30.305418320939584,12.303606,2.2518864
78.97416504114229,30.496834537152143,7.5598273,0.32342434
79.0432221738001,30.585061701590966,10.868885,1.6454058
79.34211990488902,30.70723424080267,12.084889,0.95725155
79.20349388731101,30.65461008995697,12.566978,1.5524645
78.9397942733737,30.841485815286386,12.5700865,1.7428217
79.23635483842209,30.891842312335697,11.895362,1.3227816
79.16541273689288,30.910905667567878,12.0078,1.5199137
78.52088112697392,30.499668596340793,12.8213005,0.9914055
78.28042384511124,30.86442291416427,12.633408,0.92704105
78.74296889369225,30.74198261589356,11.924601,0.6324568
78.75888319320224,30.759397091830643,10.303469,0.83440685
78.80392479571002,30.832642008609913,11.357565,0.85593414
78.7085355548533,31.1260087972943,11.53936,0.29828358
79.44470961899913,30.912168541552667,12.827861,0.7864523
79.7011547590356,31.10096260751945,11.772505,0.7606344
79.31373406243732,31.042155635995815,12.066235,2.55968
79.19589638728195,30.970080507542296,11.997502,1.0609055
79.42359507830982,31.202347775877826,12.982476,2.172636
79.47820318525511,31.239218496200092,12.435592,2.6887674
80.06136400578363,31.31429868670355,11.974669,0.7532501
80.056102925168,31.410622689475932,12.959788,1.9873171
79.08774190798013,31.24729075276019,11.699025,0.36422634
79.31307456042052,31.27039577982412,9.311254,0.6430359
79.30118514833663,31.53622763310525,11.090631,2.7332869
79.48518170689128,31.517278839424595,12.24026,0.53623295
79.39158315829768,31.61764553977539,12.642014,1.4264297
79.60920494346982,31.591790965667332,11.848012,0.31656456
78.01430416192572,30.920964395799732,10.69458,1.5200224
78.30989837786957,31.04777515511185,9.516004,3.0465603
78.23143533112875,31.191780893868454,12.557032,0.7401352
78.09221077918916,31.153603703037238,11.821164,2.1234827
78.33971290072154,31.129531627904,12.910289,2.3722324
78.25279106824514,31.396501278776284,11.302462,1.5415993
77.85711825023732,31.450010906594247,11.05581,0.71180344
77.86803074174583,31.483875102838866,10.133316,0.35296345
77.78612787079815,31.512279457825468,12.592125,0.6396675
78.03573681240178,31.536431614363302,11.474496,0.9637127
78.1745627983953,31.523870341791408,12.938131,0.86517715
78.72541063349755,31.460866893660658,12.875372,2.2889633
78.98804382056481,31.74786330820565,12.567807,0.48637295
78.83540780343473,31.766853023507302,11.696261,0.8630161
78.70860814658704,31.758337479914225,11.799617,0.6838589
78.75307698533214,31.794390250062772,12.398573,1.5868835
78.71313645627191,31.824797068495897,12.61651,1.6472578
78.78208164699893,31.9782472593845,11.514958,2.5376787
78.51492177617668,32.0666158516004,9.846068,0.3860979
78.1692483450726,32.055724194213596,11.775259,0.8653679
78.76220957969464,32.10705305064411,11.989271,2.523344
78.91341952451312,32.318770038488516,12.235308,1.6921186
78.80973657064095,32.4332931190856,11.876948,2.1914835
78.9394976849609,32.46282349915606,10.348633,0.8144665
78.8482246396245,32.684842780270195,7.8818097,0.55487156
80.43406532803029,31.77869466637774,11.828645,0.7916918
80.17264842697375,31.945931153935405,12.546677,0.93017864
80.189135908707,32.037918449512304,10.069927,0.8024521
80.5043225483712,32.083077835327515,11.809416,3.552291
80.45153382248019,32.07386310433729,12.380171,0.34410858
80.37657913934831,32.20351143429628,12.079635,0.6257372
80.2929887147107,32.16456692626658,12.750718,0.55250645
80.43676512627891,32.227044463836904,12.765323,1.02353
79.9917034242916,32.11305887679812,12.667489,2.3924685
79.5676081973456,32.069748461484465,10.922769,0.47818947
79.50714559907136,32.13133636843803,11.90367,1.2648964
79.81397935267495,32.2468471538653,12.498805,0.8213396
80.18014566231751,32.43123780404793,12.294541,0.8404579
80.06821497763791,32.42223035812802,10.577333,0.33499146
