ra,dec,phot_g_mean_mag,bp_rp
315.72935264651056,20.369968746265684,12.059469,1.5624495
315.81181426212146,20.419395102029085,12.908875,0.89362717
316.0619394202971,20.4440521140324,11.984448,0.870945
316.2902257489402,20.677812483185534,12.5791445,1.2539387
316.22884450048326,20.733518341740886,12.039105,1.284565
315.3845132985448,20.648490248427407,12.692663,1.0802441
315.4947457500924,20.707287265231482,11.596574,1.5620556
315.7607984788043,20.84173088380821,12.0930805,2.0701332
315.05110834544695,21.01210932071911,11.409119,0.64076614
315.2445384663761,20.97166276276477,12.511065,1.6945715
315.13611185904466,21.218975012043057,10.868251,0.193573
315.33111477277816,21.17221960736899,11.962798,1.3121777
315.5458252931521,21.32799357608686,12.349702,1.3969536
315.1403289973622,21.678089835053107,12.55342,0.5421076
316.6541527033306,20.98007536057015,12.714994,1.2872114
316.65434840136186,21.47187500860342,9.237309,3.6384163
315.9161246459977,21.266615176687598,11.614071,1.5724506
315.91690212368434,21.303911189829186,12.614847,0.9617462
316.0423127032881,21.38504234520296,12.841148,0.743453
315.8715399161789,21.41267463991065,11.657052,0.6543894
316.11552368610137,21.470217546618905,12.364324,1.3271542
316.4226640032323,21.480475217324763,11.519258,1.0749454
316.31982651001,21.604016512429254,12.449603,0.8350954
316.6389637564798,21.691078429284534,12.188633,0.8626261
316.3024571796341,21.73390862585842,12.36598,0.8485451
317.33292184829,21.69390288777922,12.736583,1.419939
317.21088672927397,21.681416466538643,10.971787,1.1943407
316.8145427011449,21.65779988263744,9.8508625,2.2451925
317.518928795245,21.844635251436888,12.5650215,1.2381115
316.7253788996067,21.75700779769494,12.906877,1.119997
316.65292543902933,21.841432501586972,9.493713,0.72914314
316.8174843716898,21.986843603178215,11.746295,0.94768524
316.8108415724258,22.199055910234005,12.689627,0.94937706
317.1767716258555,22.2410065847539,11.959902,1.5481415
315.7597198750089,21.502073363320648,11.264864,0.6419344
315.69091789925454,21.5525769608739,10.311958,0.38578892
315.64981720175007,21.660380397726133,12.958084,0.6648655
315.68331248319356,21.75798060169387,9.003757,3.055632
316.0371153527712,21.72174303481634,12.844021,1.5379438
316.0870681270408,21.91272301306449,11.567662,2.5012312
315.80469456292536,22.112970907905055,12.918427,0.818223
315.946214046159,22.2372117438703,11.461591,2.0865917
315.35211520349696,21.819257855252815,12.390303,1.6679602
315.0205098449257,22.01672055954265,12.785013,0.83344746
315.4228226980298,22.240789490026543,10.85267,1.1877375
315.67190815090987,22.160295397369236,12.085406,0.53496647
315.63575647586566,22.29331534731844,12.731193,1.352026
315.3905043383745,22.36469613499182,10.642123,3.3026295
315.65053045085943,22.414138515357276,12.449914,0.7786102
316.08607472071793,22.586897977729457,11.745419,0.6064024
315.9881877832829,22.614662258826385,8.112696,2.4601746
315.48169505840485,22.61628370580263,10.451729,1.6725645
315.27520179090635,22.621072023259302,11.994276,0.91846657
315.231583857957,22.734658678767563,12.8192,0.9454241
315.78388337746935,23.021173579701287,12.2742,0.91835594
315.42652863203676,22.9408407238263,12.182223,0.4780941
