ra,dec,phot_g_mean_mag,bp_rp
275.77733782859707,14.65835681410057,12.447269,1.4632931
275.92878049636124,14.821032911527418,12.70917,0.8799019
275.72866829826813,14.803726767506973,12.99637,3.3354044
275.7494769585534,14.860331157142625,12.390522,0.9277992
275.48510334972997,14.805013972873367,12.0208025,0.7959852
275.4733308053265,14.830166029938324,10.803443,3.3318539
275.9269775726657,14.939514097094849,12.660766,0.9968624
276.29362429505966,15.083405787222135,8.748405,1.2705011
275.74540976033734,15.033710061839262,11.714257,1.3236313
275.8092097615979,15.097599103889237,12.637211,1.1921501
275.68987653345357,15.069589212592494,12.07487,1.315753
275.9968233122034,15.222378235181672,11.823785,0.844882
275.15989489845566,14.970553734754342,11.386158,1.5081491
275.4105226325196,15.161128228140216,12.912955,0.8186569
275.1028151442457,15.042926296345717,11.243576,1.5909348
275.21472625496756,15.134781305210595,12.460688,1.4174614
274.95342271198024,15.068145338934771,12.563152,0.8529482
275.0820745916815,15.224011147475629,11.322871,1.3587179
275.1079655534828,15.22145955016437,12.171716,0.76399326
275.26975176600035,15.254047373967252,11.789428,0.8878679
275.6597783244437,15.22024202903141,12.219967,1.3547211
275.85055033836994,15.326550810722981,12.341038,1.5359621
275.6884281454206,15.419753710515273,10.285385,1.3821831
275.80280790663903,15.43312928829808,11.19443,1.360424
275.447383065841,15.31767168928726,12.415382,1.6358461
275.41322179060444,15.405507839570397,12.66312,1.3301268
275.6559075281137,15.598424973236147,12.998373,1.2516212
276.33363736358314,15.118762695515432,11.855117,1.6775131
276.13514959046813,15.53979492860876,11.818439,2.0506124
276.39744618596205,15.481968019778275,11.620247,1.6394653
276.43421384445645,15.50526417487917,11.663148,1.6958704
276.728406508389,15.500235268947911,12.45639,0.7474394
276.9957992278026,15.712484539330672,12.027494,0.9236727
276.799891049058,15.894699196591253,11.373644,0.89346886
276.00505904044417,15.536733574737596,12.996026,0.81292915
276.09452057139424,15.80800629386355,12.889498,2.0982618
275.94841557478037,15.903227340776386,11.640783,1.5646334
276.3820957121456,15.815307839066351,11.589092,0.8855972
276.2120392854756,15.91517384005847,12.448191,0.8018484
274.86555452927973,15.160175870923126,11.881852,1.3333874
275.07072623918424,15.374390505103644,10.594673,1.4602613
274.98622109207355,15.396733118416849,12.785237,1.1360416
274.8001476670439,15.475213390052549,11.997355,0.6910448
275.5128763316198,15.717104437372932,12.852958,1.4415073
275.0367116810329,15.702180952473853,10.995881,0.5064144
275.17056272415584,15.796912661785452,9.9161215,1.3853016
