ra,dec,phot_g_mean_mag,bp_rp
257.72597904511207,-62.8588218875467,12.413788,1.3196363
256.73188909739685,-62.69877427188894,12.750237,1.3835211
256.706789491519,-62.638342660855,10.814551,1.3696404
256.1546496271823,-62.5309813894993,10.962848,3.5137815
256.03156721346147,-62.517719677351224,11.455381,1.7750359
256.39564956532143,-62.37170743501471,12.009833,1.3018656
256.4303071082292,-62.22931821497752,12.9863825,0.8406954
256.4627971965163,-62.21907223434036,12.865103,0.68945503
256.15251792290553,-62.331911613073714,12.833022,1.2040024
255.82368839663343,-62.322220731285995,12.78256,1.4880228
255.83936898954425,-62.195709107646785,12.134145,1.7079163
255.71132151403236,-62.154112120105104,11.263077,1.3110714
256.06248667848905,-62.213799119737764,12.204175,1.9446039
254.82781884305498,-62.49393914398692,10.8857975,0.6676874
254.73873783750474,-62.51472901158709,10.829198,2.9762268
254.31852106636566,-62.38027038996857,11.605483,1.8329659
253.61499350498,-62.3563993154403,12.533901,1.8045473
253.6617933831493,-62.2986567893811,12.629762,1.7761211
253.30511755077325,-62.19842595114547,11.947454,1.637393
253.71984333737484,-62.15276971562809,12.489028,1.9168501
253.56930390784274,-62.10874973582854,11.9299555,0.87739563
253.52080871284466,-62.081393611674166,10.679205,1.3038082
255.18243314496982,-62.39583882220207,9.619768,1.2804928
254.99693554865817,-62.343134264932004,12.010326,0.748312
255.42675901186115,-62.41715671399331,11.381796,3.8062153
254.7414389969081,-62.24154624201469,12.874348,1.3286371
254.94638700621562,-62.22845929583688,12.675109,1.6345663
254.8820781125704,-62.16566630010172,12.650838,1.3460026
255.4756395726046,-62.14091109114481,7.5458565,0.41564798
254.8275971989325,-61.92380902024323,11.973577,1.0625029
254.69473580349515,-61.85207896481737,10.284659,1.311574
254.77159036621705,-61.79846334720931,12.637327,1.3010864
255.10350343996555,-61.8266528688033,12.736991,1.4671297
254.88535998086698,-61.74469312250624,11.579576,1.4338808
254.41612598912795,-62.229793714913455,10.706765,2.3980694
254.19941483834103,-62.20635795240922,11.351079,0.39344978
253.48381544235488,-61.90853325436026,11.654637,0.3685875
253.944401651011,-61.88229877129242,12.621309,1.5418854
254.02966527954553,-61.724188998738796,12.942532,0.89249706
253.59926406990454,-61.74638086678506,11.973007,1.8537712
254.34789374169975,-61.80487931646385,12.904398,0.90820694
254.3305530512498,-61.79215713012832,12.243378,1.5650167
254.25771037496264,-61.57586720497312,12.324605,1.845211
254.31388093279816,-61.43504613736709,12.607988,1.1088343
254.09592560502423,-61.72722165503527,12.500606,1.6768093
254.11299716850746,-61.59655738973624,12.70846,1.4147224
253.96827674118495,-61.53378314040658,12.474796,1.6182156
