ra,dec,phot_g_mean_mag,bp_rp
67.58514676360241,19.85670480093917,11.1024475,1.0747042
67.85556506944977,19.865707861437357,12.674724,1.2567358
66.89467409289199,20.17155729556495,12.825821,1.8634901
68.45190852313162,20.407749517405055,12.415484,1.1694803
67.99838372137243,20.383156947822826,12.601387,0.9792099
68.15746143608013,20.658970612709055,12.764714,1.8155832
68.56749540482889,20.50605784424216,11.86868,1.2795696
68.30099351737071,20.829099487539246,12.433009,1.654377
68.60076842713394,20.796957305102364,12.270285,1.9129658
67.88765881117526,20.609908772499324,12.496956,1.3453684
68.12975857046864,20.91104383590383,12.969436,1.2854729
68.00683788848409,20.97548324602047,12.534018,1.0841532
68.13715546450946,21.083401005041686,9.574465,2.0878487
67.28091485903465,20.7000789333199,10.51172,0.7816849
67.09803408303134,20.890587351186596,11.441488,1.08846
66.44045555315093,20.672978731605177,12.017168,2.3973026
67.52397326974278,20.934529675530168,10.386755,1.0189238
67.39884082021175,21.220572088069325,8.452343,3.1236873
66.9258559913375,21.33336711434256,12.401811,1.6953402
67.6264978974058,21.858694750692596,12.083268,1.7199955
69.11322862299679,21.259000442569995,12.581979,1.1913328
68.58867010074604,21.467409727084767,11.96449,1.028429
68.96258462395801,21.895085371552643,11.619783,1.5243826
69.77866680355699,21.80161211658256,12.29138,1.0932388
69.27752325481406,21.711544109636005,9.446681,2.1292849
69.76539282054567,21.92049546843299,12.3708515,0.6703663
69.14020335558642,22.009109057964526,10.142839,2.3226643
69.77942427967551,22.30080019137533,11.598864,1.1409874
68.14332127995826,21.751824395613827,12.568239,0.9864416
68.7343335387635,22.10289439455647,12.109491,1.7627287
68.57004353493419,22.22192317992445,12.675458,1.2257605
67.82024622154509,21.840279556121672,10.540813,1.0253019
68.7822693418841,22.55316755339475,12.759988,1.2537832
69.20171020329404,22.41403495391377,12.548172,2.013276
68.66048156681533,22.70362398257602,12.085828,3.0719833
68.8371508544326,22.906646482428986,12.783601,2.4796448
66.44794860139308,21.13828822088421,8.060699,1.5159798
66.02864017374523,21.78964713551605,11.743596,1.8149433
66.16963660606822,21.807796917692478,12.098634,1.9183149
66.96183926949888,21.594179897643013,11.216454,0.9536066
