ra,dec,phot_g_mean_mag,bp_rp
160.63130724820212,-75.12706517634389,12.978779,1.2269745
160.1253939938518,-75.10905569770618,12.668189,1.5401926
160.52675221450045,-75.07175453681772,12.692837,1.1226606
160.00114366171312,-74.92801425695858,12.949971,1.2141027
159.27317038032513,-74.82168234171934,11.352348,2.1573153
156.69089109788928,-74.7428027467488,12.284019,1.6585188
157.57483317918587,-74.78396473308779,9.533848,1.58846
158.3596648885001,-74.6442842084267,12.146788,1.6261663
157.7937700745855,-74.66813708647027,12.920796,1.4835749
157.12161272660438,-74.6716399718615,11.622694,1.094738
156.29432954563978,-74.51199994659713,11.706206,1.5451803
155.41995244561886,-74.20764581568442,12.674138,0.8737993
152.46641131904389,-74.1551310468462,11.0012665,1.6581602
151.57195217847004,-74.00869631054016,12.075812,1.4730959
153.63304840825438,-74.37835311780628,12.873912,1.7759256
153.5985603532381,-74.24882215833003,12.1314,1.4993553
153.46298112025588,-73.9057490590472,12.352668,
154.08843312824405,-73.86008855004755,12.965513,1.0443573
154.3812450776558,-73.72956261197076,11.173997,1.3868418
154.36578600795985,-73.72510372960046,12.284561,1.5114594
152.15337738787778,-73.90996824967783,12.759243,1.5556374
152.26918502320322,-73.84221174655914,11.622527,0.7586708
151.8987884998915,-73.67255029761911,12.706016,0.8320713
153.11558847236412,-73.7544398401585,12.168355,0.97437954
152.96066723392565,-73.43249995385685,12.305154,1.4461861
152.80584023673924,-73.222615992641,12.126465,
148.2676429339175,-73.61444205616495,12.1888685,0.97955227
148.0849924331317,-73.57097642630642,12.712726,0.9945564
148.73665296522137,-73.68275836864126,12.947659,1.5088444
148.52808391215285,-73.43666081791555,10.876624,0.87964725
150.64721495125931,-73.1907085457411,12.06146,1.2595854
151.4289232948314,-73.29524302103651,12.871968,0.903121
151.05062979853219,-73.09178910871704,12.638986,1.1523094
150.9906543111026,-73.04507698575388,12.048569,1.2044468
151.722383255867,-73.021352388866,12.591114,1.5647497
149.07373977076918,-73.03771034420579,11.811948,1.4054375
149.5096884693212,-72.89596760484972,9.298517,0.1774168
150.6329430771648,-73.11318634148392,10.779691,1.7791109
149.85285139330773,-72.84865640847897,12.867903,0.8756838
147.32245526793423,-73.39434738179078,12.631162,0.896018
147.6326991009984,-72.911704436328,12.405168,0.89376736
146.4482591652538,-72.82780510017082,12.406657,1.7256908
146.75388207832935,-72.73168974878816,12.896377,2.7461805
145.86748317921572,-72.83436962156254,11.623658,1.1105862
146.20023542735964,-72.8051391036287,11.958546,0.9670315
148.6458072303302,-73.00908969410642,11.812612,1.5036306
148.58017708430415,-72.71792602039407,12.981118,1.0403662
148.96808704890847,-72.68773903638923,10.307993,0.86660767
147.9558340117403,-72.73038959914973,11.815301,0.69679356
148.23166670154924,-72.58236094885133,12.606804,0.6800709
149.20591387258327,-72.65530653636655,12.914848,0.8060875
146.99456668967198,-72.52771724556388,12.490386,1.4285173
147.19764529804598,-72.47326821487788,12.526072,0.8983135
147.85107621661322,-72.51830443648895,12.62318,0.8346386
147.8528847803958,-72.39059441674776,9.949545,0.2206192
