ra,dec,phot_g_mean_mag,bp_rp
213.8032538854153,-29.071996430821535,12.020613,1.0627565
214.9418522744754,-28.800238742427226,11.718005,0.59788895
214.59631034548568,-28.68331482805287,10.688443,1.4720631
214.74158295245965,-28.29498463502786,12.414486,0.67140007
214.52201626136164,-28.232786411621582,12.225057,1.4129086
213.38875014046093,-28.546008598457846,12.225696,0.90594006
212.74202120995176,-28.351832213376348,7.143573,1.0790405
212.90134743578955,-28.391085839558116,12.941382,0.76523304
214.01146008991313,-28.256799191534423,12.357322,0.7253008
213.77619795519718,-28.208490763260983,12.046065,0.7738056
213.31915030441886,-28.148485769061875,11.900848,0.6664295
213.2127292247327,-28.010267007222417,12.487248,1.3404074
213.5220556135289,-27.78204610169059,11.359453,0.71883106
213.62978902275836,-27.640159811883738,12.80811,0.78976345
215.59940993444135,-27.764437254513776,11.930511,0.6691055
215.47817382116625,-27.726641053833948,12.871521,0.9170923
214.5285130545891,-27.979502697379733,10.471935,0.50119305
215.06561667554612,-27.79409508829553,11.339001,0.5333271
215.34194675152276,-27.64119470421033,12.664138,0.96106815
215.1516011343178,-27.414939584006888,11.300074,0.81444645
215.99424544277966,-27.746334738697293,8.161058,-0.019708633
216.014173733225,-27.755818587246523,11.258554,1.800005
215.87840798677567,-27.400601190222734,11.762175,1.4587994
215.97943814215398,-27.222451293193163,12.176046,0.8698158
215.74114462287,-27.173448905939843,11.296706,1.2712765
215.84045322930956,-27.1531367671095,12.1599245,1.2590513
215.76993310948146,-27.130354995171167,12.353035,0.858448
214.65099365999907,-27.593671635717712,12.740129,1.1800652
214.25956896682501,-27.640661996418146,12.885742,0.8080187
214.21109710256317,-27.59406145747715,11.156756,1.2613487
215.02858863507495,-27.188599970337,11.315742,0.6920538
214.07787524306497,-27.307409571233904,12.827079,0.9489145
213.97900472592204,-27.12955276039851,11.790416,0.7874937
215.04763847068838,-27.144598617708702,12.422892,0.6815977
215.11798583278167,-26.791345937718322,12.145548,1.5549908
215.73086856451243,-26.585345871935314,12.62576,0.9536333
215.53681768944216,-26.478760914447175,12.922261,0.9313259
214.72949415788716,-26.83857434968354,10.536431,0.94678974
214.8122958964746,-26.63323905389857,12.198523,1.0254297
214.58367133661295,-26.597987219883965,11.874456,0.7634897
212.18132476213552,-28.360373121414273,12.394762,0.7906685
212.99988934424906,-27.95113093931578,11.820856,0.63187313
212.64782018809174,-27.99307250013043,9.859054,0.7295475
212.53910034649593,-27.490780433971878,12.257709,0.8240757
212.20342554658785,-27.685751246020637,11.064193,0.6915703
213.10197856325718,-27.590297315540035,11.103095,0.5417576
213.25449442759214,-27.25627285345312,11.843387,0.9200201
213.27637436264345,-27.192064626751456,12.712752,0.75969505
212.69408003008314,-27.55440977200391,12.973178,0.85644054
213.17682071637057,-27.048615298401735,12.138183,0.66773415
211.7111208009825,-27.748308165381662,12.781139,1.0041819
211.89963215519606,-27.65393047640937,12.057873,0.8080797
211.4241051311375,-27.55947542305537,12.580213,1.323329
211.89623965526297,-27.420041588400526,11.293164,0.72344685
212.15572390711216,-27.30821860562583,12.003458,0.7747202
211.94991878154912,-27.108494481735327,12.033723,0.79469013
211.4400415336905,-27.453517479546317,12.841181,0.94314003
211.48841387250317,-27.302131918297608,12.996502,0.6356497
211.61842419374852,-27.1997347119606,11.425788,0.85864353
211.72222863896147,-26.9680335172336,11.107724,1.1895971
211.42730013091335,-27.053223628653676,11.800379,0.7381258
212.31264049653757,-27.232416729271453,12.458326,1.36411
212.60283535257798,-26.768642989121073,12.406463,0.80261993
212.9597984035426,-26.62131012591553,10.404103,2.2389688
211.7031021100347,-26.64428843759627,11.084544,0.5983038
213.78111469863768,-27.22999158074208,8.341334,1.8575301
213.6489565567112,-27.11255919069593,9.595137,0.61374664
214.25520674545155,-26.750267814070455,11.705601,0.6525698
214.1367976210634,-26.49033352270458,12.284338,1.2521992
213.3313179753965,-26.736220495535264,10.543981,1.0338802
213.71029328783322,-26.014370322905098,9.194121,1.2559662
214.5061327309334,-26.382585585294017,11.231111,0.81620693
214.2782350760759,-25.833809935699946,11.677356,0.82491493
214.08645902632065,-25.81540396676855,12.602215,1.1669178
214.39244952170318,-25.812177687816416,11.530024,1.165966
214.39853916310565,-25.71877615123137,12.820078,0.78166676
214.61766631403776,-25.743326457608262,12.524083,1.0268497
213.11022767931846,-26.264505491446535,12.48746,-0.03345585
213.63711305984256,-26.031466327840597,11.761128,1.0179739
213.14693569675234,-26.0070204720646,12.709561,1.0589113
212.83107384172098,-25.89559700231175,12.233231,0.6393833
212.6125081811251,-25.9628056997667,12.9988,0.7124605
212.74269218748702,-25.641462840618757,12.647472,0.9555969
213.7733984227597,-25.909128938662942,11.991797,0.8689289
213.7267852563101,-25.921591966054738,9.9401,0.73723507
213.51418518027046,-25.537600632356035,10.989802,1.2187395
213.65473345060758,-25.45254368028547,10.93219,1.4333649
213.56725380774813,-25.347066592173995,12.669436,0.8722286
213.72008895708314,-24.995282188192075,11.14123,0.8229294
213.815577830844,-24.88597122453748,11.978002,1.5219145
213.8343800698896,-24.828004273285874,12.186569,1.3445721
213.7090160673946,-24.811748366090285,11.213614,1.1153221
216.83332599169063,-26.96313768924549,11.823703,0.51329136
216.72735069191148,-26.92528186075894,12.117923,0.8794737
216.39951772080755,-27.050829312869254,12.974426,1.1637115
217.03120918829015,-26.822163958349492,12.615117,1.0253735
216.99017055664385,-26.537131596824185,10.706481,1.5017223
216.58574583920716,-26.41622282141422,11.340969,1.5571432
216.48463305336037,-26.364349120866216,9.464381,0.6470051
217.38786932335017,-26.102843401131043,12.992601,0.90681267
217.7225247710041,-25.915125008030635,11.987419,0.9462099
217.51156998591537,-25.781020300660792,12.524402,1.3762426
217.02748656521092,-26.148682317629476,12.2788315,0.7739954
216.8698750309536,-25.86035674149153,12.246785,0.9090166
216.7448226829117,-25.780625787546935,12.75684,1.3015633
217.069628212049,-25.472956498764635,12.704332,0.78435516
215.93234833682104,-26.510615623187444,12.808651,0.80867004
215.7908073745523,-26.07297368666845,11.1595955,1.4334154
216.37852613661943,-26.062679532898155,12.454716,1.1618834
216.3213859312893,-25.84083565932111,11.997098,0.6849022
215.9447311940305,-25.87304095842063,12.101604,0.7150841
215.61446790736719,-26.11238602120306,12.2927,0.8955879
215.49175197420558,-25.8709389335195,12.207542,0.88437366
215.81655672866074,-25.876254112067624,12.678072,0.7908726
215.84628721074515,-25.828969032104496,8.267473,0.54459953
